date,state,Location Abbr,change_infection,positiveIncrease,positive,stay_at_home_order,mask_mandates,travel_restrictions,restaurant_limit
20200603,MA,Massachusetts,1.004240681,429,101592,0,1,1,1
20200602,MA,Massachusetts,1.043293972,4198,101163,0,1,1,1
20200601,MA,Massachusetts,1,0,96965,0,1,1,1
20200531,MA,Massachusetts,1.006895048,664,96965,0,1,1,1
20200530,MA,Massachusetts,1.008260742,789,96301,0,1,1,1
20200529,MA,Massachusetts,1.006501923,617,95512,0,1,1,1
20200528,MA,Massachusetts,1.007164084,675,94895,0,1,1,1
20200527,MA,Massachusetts,1.005624753,527,94220,0,1,1,1
20200526,MA,Massachusetts,1.00452445,422,93693,0,1,1,1
20200525,MA,Massachusetts,1.006431076,596,93271,0,1,1,1
20200524,MA,Massachusetts,1.011051472,1013,92675,0,1,1,1
20200523,MA,Massachusetts,1.00850488,773,91662,0,1,1,1
20200522,MA,Massachusetts,1.008936104,805,90889,0,1,1,1
20200521,MA,Massachusetts,1.012521075,1114,90084,0,1,1,1
20200520,MA,Massachusetts,1.011885129,1045,88970,0,1,1,1
20200519,MA,Massachusetts,1.022264853,1915,87925,0,1,1,1
20200518,MA,Massachusetts,1,0,86010,1,1,1,1
20200517,MA,Massachusetts,1.012680584,1077,86010,1,1,1,1
20200516,MA,Massachusetts,1.018124933,1512,84933,1,1,1,1
20200515,MA,Massachusetts,1.015076294,1239,83421,1,1,1,1
20200514,MA,Massachusetts,1.020932457,1685,82182,1,1,1,1
20200513,MA,Massachusetts,1.014685121,1165,80497,1,1,1,1
20200512,MA,Massachusetts,1.01108817,870,79332,1,1,1,1
20200511,MA,Massachusetts,1.008599745,669,78462,1,1,1,1
20200510,MA,Massachusetts,1.01368203,1050,77793,1,1,1,1
20200509,MA,Massachusetts,1.018716897,1410,76743,1,1,1,1
20200508,MA,Massachusetts,1.021866225,1612,75333,1,1,1,1
20200507,MA,Massachusetts,1.023547379,1696,73721,1,1,1,1
20200506,MA,Massachusetts,1.02496051,1754,72025,1,1,1,1
20200505,MA,Massachusetts,1.017137812,1184,70271,1,0,1,1
20200504,MA,Massachusetts,1.014687092,1000,69087,1,0,1,1
20200503,MA,Massachusetts,1.027526674,1824,68087,1,0,1,1
20200502,MA,Massachusetts,1.030352506,1952,66263,1,0,1,1
20200501,MA,Massachusetts,1.033855799,2106,64311,1,0,1,1
20200430,MA,Massachusetts,1.032191156,1940,62205,1,0,1,1
20200429,MA,Massachusetts,1.033669514,1963,60265,1,0,1,1
20200428,MA,Massachusetts,1.032588289,1840,58302,1,0,1,1
20200427,MA,Massachusetts,1.027740362,1524,56462,1,0,1,1
20200426,MA,Massachusetts,1.029804304,1590,54938,1,0,1,1
20200425,MA,Massachusetts,1.04667543,2379,53348,1,0,1,1
20200424,MA,Massachusetts,1.062031172,2977,50969,1,0,1,1
20200423,MA,Massachusetts,1.068554761,3079,47992,1,0,1,1
20200422,MA,Massachusetts,1.040423462,1745,44913,1,0,1,1
20200421,MA,Massachusetts,1.042302492,1752,43168,1,0,1,1
20200420,MA,Massachusetts,1.040080362,1596,41416,1,0,1,1
20200419,MA,Massachusetts,1.061102673,2293,39820,1,0,1,1
20200418,MA,Massachusetts,1.068384342,2402,37527,1,0,1,1
20200417,MA,Massachusetts,1.081035332,2633,35125,1,0,1,1
20200416,MA,Massachusetts,1.084150817,2522,32492,1,0,1,1
20200415,MA,Massachusetts,1.066206553,1861,29970,1,0,1,1
20200414,MA,Massachusetts,1.049078152,1315,28109,1,0,1,1
20200413,MA,Massachusetts,1.055671565,1413,26794,1,0,1,1
20200412,MA,Massachusetts,1.114864271,2615,25381,1,0,1,1
20200411,MA,Massachusetts,1.090430118,1888,22766,1,0,1,1
20200410,MA,Massachusetts,1.107997665,2035,20878,1,0,1,1
20200409,MA,Massachusetts,1.128864127,2151,18843,1,0,1,1
20200408,MA,Massachusetts,1.105137712,1588,16692,1,0,1,1
20200407,MA,Massachusetts,1.099352209,1365,15104,1,0,1,1
20200406,MA,Massachusetts,1.107805193,1337,13739,1,0,1,1
20200405,MA,Massachusetts,1.065738592,765,12402,1,0,1,1
20200404,MA,Massachusetts,1.129476851,1334,11637,1,0,1,1
20200403,MA,Massachusetts,1.161948799,1436,10303,1,0,1,1
20200402,MA,Massachusetts,1.160754025,1228,8867,1,0,1,1
20200401,MA,Massachusetts,1.171446097,1118,7639,1,0,1,1
20200331,MA,Massachusetts,1.153546789,868,6521,1,0,1,1
20200330,MA,Massachusetts,1.164126853,797,5653,1,0,1,1
20200329,MA,Massachusetts,1.167869168,698,4856,1,0,1,1
20200328,MA,Massachusetts,1.319581085,1007,4158,1,0,1,1
20200327,MA,Massachusetts,1.359361519,833,3151,1,0,1,1
20200326,MA,Massachusetts,1.332949971,579,2318,1,0,0,1
20200325,MA,Massachusetts,1.640566038,679,1739,1,0,0,1
20200324,MA,Massachusetts,1.563421829,382,1060,1,0,0,1
20200323,MA,Massachusetts,1.239488117,131,678,0,0,0,1
20200322,MA,Massachusetts,1.284037559,121,547,0,0,0,1
20200321,MA,Massachusetts,1.356687898,112,426,0,0,0,1
20200320,MA,Massachusetts,1.371179039,85,314,0,0,0,1
20200319,MA,Massachusetts,1.467948718,73,229,0,0,0,1
20200318,MA,Massachusetts,1.322033898,38,156,0,0,0,1
20200317,MA,Massachusetts,1.216494845,21,118,0,0,0,1
20200316,MA,Massachusetts,1.515625,33,97,0,0,0,0
20200315,MA,Massachusetts,1.684210526,26,64,0,0,0,0
20200314,MA,Massachusetts,1.652173913,15,38,0,0,0,0
20200604,MD,Maryland,1.015932487,876,55858,0,1,1,1
20200603,MD,Maryland,1.01489617,807,54982,0,1,1,1
20200602,MD,Maryland,1.015901888,848,54175,0,1,1,1
20200601,MD,Maryland,1.010402061,549,53327,0,1,1,1
20200531,MD,Maryland,1.014668846,763,52778,0,1,1,1
20200530,MD,Maryland,1.020141994,1027,52015,0,1,1,1
20200529,MD,Maryland,1.025729747,1279,50988,0,1,1,1
20200528,MD,Maryland,1.026557628,1286,49709,0,1,1,1
20200527,MD,Maryland,1.015433976,736,48423,0,1,1,1
20200526,MD,Maryland,1.011346284,535,47687,0,1,1,1
20200525,MD,Maryland,1.018115864,839,47152,0,1,1,1
20200524,MD,Maryland,1.017979998,818,46313,0,1,1,1
20200523,MD,Maryland,1.02410859,1071,45495,0,1,1,1
20200522,MD,Maryland,1.020514116,893,44424,0,1,1,1
20200521,MD,Maryland,1.0285424,1208,43531,0,1,1,1
20200520,MD,Maryland,1.018702161,777,42323,0,1,1,1
20200519,MD,Maryland,1.044866958,1784,41546,0,1,1,1
20200518,MD,Maryland,1.024688176,958,39762,0,1,1,1
20200517,MD,Maryland,1.022018542,836,38804,0,1,1,1
20200516,MD,Maryland,1.026550587,982,37968,0,1,1,1
20200515,MD,Maryland,1.03016461,1083,36986,1,1,1,1
20200514,MD,Maryland,1.031339768,1091,35903,1,1,1,1
20200513,MD,Maryland,1.022048677,751,34812,1,1,1,1
20200512,MD,Maryland,1.020615468,688,34061,1,1,1,1
20200511,MD,Maryland,1.024120048,786,33373,1,1,1,1
20200510,MD,Maryland,1.033392529,1053,32587,1,1,1,1
20200509,MD,Maryland,1.034410366,1049,31534,1,1,1,1
20200508,MD,Maryland,1.037822564,1111,30485,1,1,1,1
20200507,MD,Maryland,1.04299968,1211,29374,1,1,1,1
20200506,MD,Maryland,1.038573589,1046,28163,1,1,1,1
20200505,MD,Maryland,1.026847925,709,27117,1,1,1,1
20200504,MD,Maryland,1.037153405,946,26408,1,1,1,1
20200503,MD,Maryland,1.040411882,989,25462,1,1,1,1
20200502,MD,Maryland,1.042646558,1001,24473,1,1,1,1
20200501,MD,Maryland,1.079569497,1730,23472,1,1,1,1
20200430,MD,Maryland,1.04283179,893,21742,1,1,1,1
20200429,MD,Maryland,1.036593248,736,20849,1,1,1,1
20200428,MD,Maryland,1.03212398,626,20113,1,1,1,1
20200427,MD,Maryland,1.048759485,906,19487,1,1,1,1
20200426,MD,Maryland,1.045874142,815,18581,1,1,1,1
20200425,MD,Maryland,1.0692104,1150,17766,1,1,1,1
20200424,MD,Maryland,1.055855627,879,16616,1,1,1,1
20200423,MD,Maryland,1.065109983,962,15737,1,1,1,1
20200422,MD,Maryland,1.04100613,582,14775,1,1,1,1
20200421,MD,Maryland,1.037196726,509,14193,1,1,1,1
20200420,MD,Maryland,1.066562744,854,13684,1,1,1,1
20200419,MD,Maryland,1.04241144,522,12830,1,1,1,1
20200418,MD,Maryland,1.063601797,736,12308,1,1,1,1
20200417,MD,Maryland,1.073071217,788,11572,1,1,1,1
20200416,MD,Maryland,1.074960128,752,10784,1,1,1,1
20200415,MD,Maryland,1.059121622,560,10032,1,1,1,1
20200414,MD,Maryland,1.059982095,536,9472,1,0,1,1
20200413,MD,Maryland,1.086443769,711,8936,1,0,1,1
20200412,MD,Maryland,1.069014817,531,8225,1,0,1,1
20200411,MD,Maryland,1.104190586,726,7694,1,0,1,1
20200410,MD,Maryland,1.126596605,783,6968,1,0,1,1
20200409,MD,Maryland,1.118647133,656,6185,1,0,1,1
20200408,MD,Maryland,1.264927934,1158,5529,1,0,1,1
20200407,MD,Maryland,1.080593325,326,4371,1,0,1,1
20200406,MD,Maryland,1.120809088,436,4045,1,0,1,1
20200405,MD,Maryland,1.15488,484,3609,1,0,1,1
20200404,MD,Maryland,1.13306744,367,3125,1,0,1,1
20200403,MD,Maryland,1.183183183,427,2758,1,0,1,1
20200402,MD,Maryland,1.174307305,346,2331,1,0,1,1
20200401,MD,Maryland,1.195783133,325,1985,1,0,1,1
20200331,MD,Maryland,1.174805379,247,1660,1,0,1,1
20200330,MD,Maryland,1.140435835,174,1413,1,0,1,1
20200329,MD,Maryland,1.248991935,247,1239,0,0,1,1
20200328,MD,Maryland,1.281653747,218,992,0,0,1,1
20200327,MD,Maryland,1.334482759,194,774,0,0,1,1
20200326,MD,Maryland,1.371158392,157,580,0,0,1,1
20200325,MD,Maryland,1.212034384,74,423,0,0,1,1
20200324,MD,Maryland,1.211805556,61,349,0,0,1,1
20200323,MD,Maryland,1.180327869,44,288,0,0,1,1
20200322,MD,Maryland,1.284210526,54,244,0,0,1,1
20200321,MD,Maryland,1.275167785,41,190,0,0,1,1
20200320,MD,Maryland,1.392523364,42,149,0,0,1,1
20200319,MD,Maryland,1.258823529,22,107,0,0,1,1
20200318,MD,Maryland,1.49122807,28,85,0,0,0,1
20200317,MD,Maryland,1.540540541,20,57,0,0,0,1
20200316,MD,Maryland,1.193548387,6,37,0,0,0,1
20200315,MD,Maryland,1.192307692,5,31,0,0,0,0
20200314,MD,Maryland,1.529411765,9,26,0,0,0,0
20200604,ME,Maine,1.011579818,28,2446,0,1,1,0
20200603,ME,Maine,1.017248633,41,2418,0,1,1,0
20200602,ME,Maine,1.011919966,28,2377,0,1,1,0
20200601,ME,Maine,1.010322581,24,2349,0,1,1,0
20200531,ME,Maine,1.01884312,43,2325,1,1,1,0
20200530,ME,Maine,1.025157233,56,2282,1,1,1,0
20200529,ME,Maine,1.016902695,37,2226,1,1,1,0
20200528,ME,Maine,1.024333177,52,2189,1,1,1,0
20200527,ME,Maine,1.013276434,28,2137,1,1,1,0
20200526,ME,Maine,1.016875603,35,2109,1,1,1,0
20200525,ME,Maine,1.009245742,19,2074,1,1,1,0
20200524,ME,Maine,1.020864382,42,2055,1,1,1,0
20200523,ME,Maine,1.033367556,65,2013,1,1,1,0
20200522,ME,Maine,1.037826319,71,1948,1,1,1,0
20200521,ME,Maine,1.031885651,58,1877,1,1,1,0
20200520,ME,Maine,1.044801838,78,1819,1,1,1,0
20200519,ME,Maine,1.016345593,28,1741,1,1,1,0
20200518,ME,Maine,1.015411974,26,1713,1,1,1,0
20200517,ME,Maine,1.023665049,39,1687,1,1,1,1
20200516,ME,Maine,1.028072364,45,1648,1,1,1,1
20200515,ME,Maine,1.02428115,38,1603,1,1,1,1
20200514,ME,Maine,1.0330033,50,1565,1,1,1,1
20200513,ME,Maine,1.025727827,38,1515,1,1,1,1
20200512,ME,Maine,1.010259918,15,1477,1,1,1,1
20200511,ME,Maine,1.01810585,26,1462,1,1,1,1
20200510,ME,Maine,1.019886364,28,1436,1,1,1,1
20200509,ME,Maine,1.024745269,34,1408,1,1,1,1
20200508,ME,Maine,1.033082707,44,1374,1,1,1,1
20200507,ME,Maine,1.060606061,76,1330,1,1,1,1
20200506,ME,Maine,1.022838499,28,1254,1,1,1,1
20200505,ME,Maine,1.017427386,21,1226,1,1,1,1
20200504,ME,Maine,1.016877637,20,1205,1,1,1,1
20200503,ME,Maine,1.028645833,33,1185,1,1,1,1
20200502,ME,Maine,1.025823687,29,1152,1,1,1,1
20200501,ME,Maine,1.025570776,28,1123,1,1,1,1
20200430,ME,Maine,1.036931818,39,1095,1,0,1,1
20200429,ME,Maine,1.015384615,16,1056,1,0,1,1
20200428,ME,Maine,1.016617791,17,1040,1,0,1,1
20200427,ME,Maine,1.007881773,8,1023,1,0,1,1
20200426,ME,Maine,1.025252525,25,1015,1,0,1,1
20200425,ME,Maine,1.025906736,25,990,1,0,1,1
20200424,ME,Maine,1.029882604,28,965,1,0,1,1
20200423,ME,Maine,1.033076075,30,937,1,0,1,1
20200422,ME,Maine,1.021396396,19,907,1,0,1,1
20200421,ME,Maine,1.014857143,13,888,1,0,1,1
20200420,ME,Maine,1.00922722,8,875,1,0,1,1
20200419,ME,Maine,1.023612751,20,867,1,0,1,1
20200418,ME,Maine,1.024183797,20,847,1,0,1,1
20200417,ME,Maine,1.038944724,31,827,1,0,1,1
20200416,ME,Maine,1.033766234,26,796,1,0,1,1
20200415,ME,Maine,1.049046322,36,770,1,0,1,1
20200414,ME,Maine,1.051575931,36,734,1,0,1,1
20200413,ME,Maine,1.102685624,65,698,1,0,1,1
20200412,ME,Maine,1.027597403,17,633,1,0,1,1
20200411,ME,Maine,1.051194539,30,616,1,0,1,1
20200410,ME,Maine,1.046428571,26,586,1,0,1,1
20200409,ME,Maine,1.04283054,23,560,1,0,1,1
20200408,ME,Maine,1.034682081,18,537,1,0,1,1
20200407,ME,Maine,1.04008016,20,519,1,0,1,1
20200406,ME,Maine,1.061702128,29,499,1,0,1,1
20200405,ME,Maine,1.030701754,14,470,1,0,1,1
20200404,ME,Maine,1.055555556,24,456,1,0,1,1
20200403,ME,Maine,1.14893617,56,432,1,0,1,1
20200402,ME,Maine,1.093023256,32,376,1,0,0,1
20200401,ME,Maine,1.135313531,41,344,0,0,0,1
20200331,ME,Maine,1.101818182,28,303,0,0,0,1
20200330,ME,Maine,1.086956522,22,275,0,0,0,1
20200329,ME,Maine,1.199052133,42,253,0,0,0,1
20200328,ME,Maine,1.255952381,43,211,0,0,0,1
20200327,ME,Maine,1.083870968,13,168,0,0,0,1
20200326,ME,Maine,1.040268456,6,155,0,0,0,1
20200325,ME,Maine,1.192,24,149,0,0,0,1
20200324,ME,Maine,1.168224299,18,125,0,0,0,1
20200323,ME,Maine,1.202247191,18,107,0,0,0,1
20200322,ME,Maine,1.219178082,16,89,0,0,0,1
20200321,ME,Maine,1.280701754,16,73,0,0,0,1
20200320,ME,Maine,1.075471698,4,57,0,0,0,1
20200319,ME,Maine,1.23255814,10,53,0,0,0,1
20200318,ME,Maine,1.34375,11,43,0,0,0,1
20200317,ME,Maine,1.882352941,15,32,0,0,0,1
20200316,ME,Maine,5.666666667,14,17,0,0,0,0
20200315,ME,Maine,1,0,3,0,0,0,0
20200314,ME,Maine,1,0,3,0,0,0,0
20200604,MI,Michigan,1.003549582,206,58241,0,1,0,0
20200603,MI,Michigan,1.005265802,304,58035,0,1,0,0
20200602,MI,Michigan,1.003458945,199,57731,0,1,0,0
20200601,MI,Michigan,1.002352039,135,57532,0,1,0,0
20200531,MI,Michigan,1.009018353,513,57397,0,1,0,0
20200530,MI,Michigan,1.00464492,263,56884,0,1,0,0
20200529,MI,Michigan,1.010836577,607,56621,0,1,0,0
20200528,MI,Michigan,1.007301108,406,56014,1,1,0,0
20200527,MI,Michigan,1.009146341,504,55608,1,1,0,0
20200526,MI,Michigan,1.004063337,223,55104,1,1,0,0
20200525,MI,Michigan,1.003694288,202,54881,1,1,0,0
20200524,MI,Michigan,1.005775775,314,54679,1,1,0,0
20200523,MI,Michigan,1.008383878,452,54365,1,1,0,0
20200522,MI,Michigan,1.007531303,403,53913,1,1,0,0
20200521,MI,Michigan,1.009451225,501,53510,1,1,0,1
20200520,MI,Michigan,1.012588348,659,53009,1,1,0,1
20200519,MI,Michigan,1.008379081,435,52350,1,1,0,1
20200518,MI,Michigan,1.015114778,773,51915,1,1,0,1
20200517,MI,Michigan,1.012632663,638,51142,1,1,0,1
20200516,MI,Michigan,1.008486591,425,50504,1,1,0,1
20200515,MI,Michigan,1.010023799,497,50079,1,1,0,1
20200514,MI,Michigan,1.024612015,1191,49582,1,1,0,1
20200513,MI,Michigan,1.007704962,370,48391,1,1,0,1
20200512,MI,Michigan,1.009862887,469,48021,1,1,0,1
20200511,MI,Michigan,1.008782723,414,47552,1,1,0,1
20200510,MI,Michigan,1.008170074,382,47138,1,1,0,1
20200509,MI,Michigan,1.009282045,430,46756,1,1,0,1
20200508,MI,Michigan,1.014897253,680,46326,1,1,0,1
20200507,MI,Michigan,1.013139788,592,45646,1,1,0,1
20200506,MI,Michigan,1.014798297,657,45054,1,1,0,1
20200505,MI,Michigan,1.010170648,447,44397,1,1,0,1
20200504,MI,Michigan,1.00447959,196,43950,1,1,0,1
20200503,MI,Michigan,1.012659986,547,43754,1,1,0,1
20200502,MI,Michigan,1.020091604,851,43207,1,1,0,1
20200501,MI,Michigan,1.02361101,977,42356,1,1,0,1
20200430,MI,Michigan,1.024258026,980,41379,1,1,0,1
20200429,MI,Michigan,1.028959299,1137,40399,1,1,0,1
20200428,MI,Michigan,1.02753206,1052,39262,1,1,0,1
20200427,MI,Michigan,1.011435227,432,38210,1,1,0,1
20200426,MI,Michigan,1.015455743,575,37778,1,1,0,1
20200425,MI,Michigan,1.015338009,562,37203,1,1,0,1
20200424,MI,Michigan,1.038253379,1350,36641,1,1,0,1
20200423,MI,Michigan,1.039009598,1325,35291,1,0,0,1
20200422,MI,Michigan,1.03030303,999,33966,1,0,0,1
20200421,MI,Michigan,1.03021875,967,32967,1,0,0,1
20200420,MI,Michigan,1.018329939,576,32000,1,0,0,1
20200419,MI,Michigan,1.020557955,633,31424,1,0,0,1
20200418,MI,Michigan,1.025580388,768,30791,1,0,0,1
20200417,MI,Michigan,1.025971363,760,30023,1,0,0,1
20200416,MI,Michigan,1.042909583,1204,29263,1,0,0,1
20200415,MI,Michigan,1.039183734,1058,28059,1,0,0,1
20200414,MI,Michigan,1.053286522,1366,27001,1,0,0,1
20200413,MI,Michigan,1.040465947,997,25635,1,0,0,1
20200412,MI,Michigan,1.026882841,645,24638,1,0,0,1
20200411,MI,Michigan,1.053109775,1210,23993,1,0,0,1
20200410,MI,Michigan,1.059477307,1279,22783,1,0,0,1
20200409,MI,Michigan,1.044441206,915,21504,1,0,0,1
20200408,MI,Michigan,1.038641982,766,20589,1,0,0,1
20200407,MI,Michigan,1.051618037,973,19823,1,0,0,1
20200406,MI,Michigan,1.073034667,1283,18850,1,0,0,1
20200405,MI,Michigan,1.071485209,1172,17567,1,0,0,1
20200404,MI,Michigan,1.074940991,1143,16395,1,0,0,1
20200403,MI,Michigan,1.080399518,1135,15252,1,0,0,1
20200402,MI,Michigan,1.095360025,1229,14117,1,0,0,1
20200401,MI,Michigan,1.085305263,1013,12888,1,0,0,1
20200331,MI,Michigan,1.089349601,974,11875,1,0,0,1
20200330,MI,Michigan,1.089010989,891,10901,1,0,0,1
20200329,MI,Michigan,1.077850759,723,10010,1,0,0,1
20200328,MI,Michigan,1.072525696,628,9287,1,0,0,1
20200327,MI,Michigan,1.114844856,892,8659,1,0,0,1
20200326,MI,Michigan,1.100141643,707,7767,1,0,0,1
20200325,MI,Michigan,1.09610309,619,7060,1,0,0,1
20200324,MI,Michigan,1.112627397,652,6441,1,0,0,1
20200323,MI,Michigan,1.13554335,691,5789,0,0,0,1
20200322,MI,Michigan,1.12216597,555,5098,0,0,0,1
20200321,MI,Michigan,1.128135088,516,4543,0,0,0,1
20200320,MI,Michigan,1.187205189,635,4027,0,0,0,1
20200319,MI,Michigan,1.16443529,479,3392,0,0,0,1
20200318,MI,Michigan,1.21730046,520,2913,0,0,0,1
20200317,MI,Michigan,1.237972064,460,2393,0,0,0,1
20200316,MI,Michigan,1.306081081,453,1933,0,0,0,1
20200315,MI,Michigan,1.237458194,284,1480,0,0,0,0
20200314,MI,Michigan,1.265608466,251,1196,0,0,0,0
20200604,MN,Minnesota,1.015577889,403,26273,0,0,0,0
20200603,MN,Minnesota,1.014191626,362,25870,0,0,0,0
20200602,MN,Minnesota,1.011900984,300,25508,0,0,0,0
20200601,MN,Minnesota,1.014406439,358,25208,0,0,0,0
20200531,MN,Minnesota,1.027284002,660,24850,0,0,0,1
20200530,MN,Minnesota,1.02800561,659,24190,0,0,0,1
20200529,MN,Minnesota,1.02544995,584,23531,0,0,0,1
20200528,MN,Minnesota,1.021501068,483,22947,0,0,0,1
20200527,MN,Minnesota,1.02295082,504,22464,0,0,0,1
20200526,MN,Minnesota,1.03026038,645,21960,0,0,0,1
20200525,MN,Minnesota,1.036066689,742,21315,0,0,0,1
20200524,MN,Minnesota,1.036684303,728,20573,0,0,0,1
20200523,MN,Minnesota,1.044198895,840,19845,0,0,0,1
20200522,MN,Minnesota,1.044230769,805,19005,0,0,0,1
20200521,MN,Minnesota,1.029994341,530,18200,0,0,0,1
20200520,MN,Minnesota,1.03764167,641,17670,0,0,0,1
20200519,MN,Minnesota,1.040129489,657,17029,0,0,0,1
20200518,MN,Minnesota,1.044932346,704,16372,0,0,0,1
20200517,MN,Minnesota,1.046696506,699,15668,1,0,0,1
20200516,MN,Minnesota,1.05119382,729,14969,1,0,0,1
20200515,MN,Minnesota,1.059918124,805,14240,1,0,0,1
20200514,MN,Minnesota,1.040102191,518,13435,1,0,0,1
20200513,MN,Minnesota,1.033856251,423,12917,1,0,0,1
20200512,MN,Minnesota,1.058903297,695,12494,1,0,0,1
20200511,MN,Minnesota,1.046845888,528,11799,1,0,0,1
20200510,MN,Minnesota,1.044578313,481,11271,1,0,0,1
20200509,MN,Minnesota,1.069587629,702,10790,1,0,0,1
20200508,MN,Minnesota,1.077202349,723,10088,1,0,0,1
20200507,MN,Minnesota,1.09161907,786,9365,1,0,0,1
20200506,MN,Minnesota,1.092727041,728,8579,1,0,0,1
20200505,MN,Minnesota,1.085291678,617,7851,1,0,0,1
20200504,MN,Minnesota,1.085697133,571,7234,1,0,0,1
20200503,MN,Minnesota,1.069845857,435,6663,1,0,0,1
20200502,MN,Minnesota,1.086910995,498,6228,1,0,0,1
20200501,MN,Minnesota,1.115654206,594,5730,1,0,0,1
20200430,MN,Minnesota,1.105943152,492,5136,1,0,0,1
20200429,MN,Minnesota,1.110739058,463,4644,1,0,0,1
20200428,MN,Minnesota,1.095649895,365,4181,1,0,0,1
20200427,MN,Minnesota,1.059411438,214,3816,1,0,0,1
20200426,MN,Minnesota,1.045269878,156,3602,1,0,0,1
20200425,MN,Minnesota,1.081946625,261,3446,1,0,0,1
20200424,MN,Minnesota,1.082596873,243,3185,1,0,0,1
20200423,MN,Minnesota,1.08122014,221,2942,1,0,0,1
20200422,MN,Minnesota,1.059992209,154,2721,1,0,0,1
20200421,MN,Minnesota,1.039271255,97,2567,1,0,0,1
20200420,MN,Minnesota,1.048387097,114,2470,1,0,0,1
20200419,MN,Minnesota,1.064618165,143,2356,1,0,0,1
20200418,MN,Minnesota,1.06856591,142,2213,1,0,0,1
20200417,MN,Minnesota,1.083158996,159,2071,1,0,0,1
20200416,MN,Minnesota,1.056937535,103,1912,1,0,0,1
20200415,MN,Minnesota,1.067256637,114,1809,1,0,0,1
20200414,MN,Minnesota,1.027272727,45,1695,1,0,0,1
20200413,MN,Minnesota,1.017890191,29,1650,1,0,0,1
20200412,MN,Minnesota,1.135949544,194,1621,1,0,0,1
20200411,MN,Minnesota,1.068113772,91,1427,1,0,0,1
20200410,MN,Minnesota,1.07568438,94,1336,1,0,0,1
20200409,MN,Minnesota,1.076256499,88,1242,1,0,0,1
20200408,MN,Minnesota,1.079513564,85,1154,1,0,0,1
20200407,MN,Minnesota,1.084178499,83,1069,1,0,0,1
20200406,MN,Minnesota,1.054545455,51,986,1,0,0,1
20200405,MN,Minnesota,1.080924855,70,935,1,0,0,1
20200404,MN,Minnesota,1.096324461,76,865,1,0,0,1
20200403,MN,Minnesota,1.063342318,47,789,1,0,0,1
20200402,MN,Minnesota,1.076923077,53,742,1,0,0,1
20200401,MN,Minnesota,1.095389507,60,689,1,0,0,1
20200331,MN,Minnesota,1.092013889,53,629,1,0,0,1
20200330,MN,Minnesota,1.145129225,73,576,1,0,0,1
20200329,MN,Minnesota,1.140589569,62,503,1,0,0,1
20200328,MN,Minnesota,1.108040201,43,441,1,0,0,1
20200327,MN,Minnesota,1.150289017,52,398,1,0,0,1
20200326,MN,Minnesota,1.205574913,59,346,0,0,0,1
20200325,MN,Minnesota,1.095419847,25,287,0,0,0,1
20200324,MN,Minnesota,1.114893617,27,262,0,0,0,1
20200323,MN,Minnesota,1.390532544,66,235,0,0,0,1
20200322,MN,Minnesota,1.224637681,31,169,0,0,0,1
20200321,MN,Minnesota,1.2,23,138,0,0,0,1
20200320,MN,Minnesota,1.292134831,26,115,0,0,0,1
20200319,MN,Minnesota,1.155844156,12,89,0,0,0,1
20200318,MN,Minnesota,1.283333333,17,77,0,0,0,1
20200317,MN,Minnesota,1.111111111,6,60,0,0,0,1
20200316,MN,Minnesota,1.542857143,19,54,0,0,0,0
20200315,MN,Minnesota,1.666666667,14,35,0,0,0,0
20200314,MN,Minnesota,1.5,7,21,0,0,0,0
20200604,MO,Missouri,1.021064865,290,14057,0,0,0,0
20200603,MO,Missouri,1.014143646,192,13767,0,0,0,0
20200602,MO,Missouri,1.018608839,248,13575,0,0,0,0
20200601,MO,Missouri,1.013691336,180,13327,0,0,0,0
20200531,MO,Missouri,1.014272489,185,13147,0,0,0,0
20200530,MO,Missouri,1.013051973,167,12962,0,0,0,0
20200529,MO,Missouri,1.009626766,122,12795,0,0,0,0
20200528,MO,Missouri,1.014489273,181,12673,0,0,0,0
20200527,MO,Missouri,1.016353429,201,12492,0,0,0,0
20200526,MO,Missouri,1.010191502,124,12291,0,0,0,0
20200525,MO,Missouri,1.014931598,179,12167,0,0,0,0
20200524,MO,Missouri,1.020081688,236,11988,0,0,0,0
20200523,MO,Missouri,1.016784911,194,11752,0,0,0,0
20200522,MO,Missouri,1.019223986,218,11558,0,0,0,0
20200521,MO,Missouri,1.009615385,108,11340,0,0,0,0
20200520,MO,Missouri,1.013718412,152,11232,0,0,0,0
20200519,MO,Missouri,1.012334399,135,11080,0,0,0,0
20200518,MO,Missouri,1.014459171,156,10945,0,0,0,0
20200517,MO,Missouri,1.010679157,114,10789,0,0,0,0
20200516,MO,Missouri,1.020944912,219,10675,0,0,0,0
20200515,MO,Missouri,1.013472909,139,10456,0,0,0,0
20200514,MO,Missouri,1.017254979,175,10317,0,0,0,0
20200513,MO,Missouri,1.013591845,136,10142,0,0,0,0
20200512,MO,Missouri,1.008872757,88,10006,0,0,0,0
20200511,MO,Missouri,1.007517269,74,9918,0,0,0,0
20200510,MO,Missouri,1.018415063,178,9844,0,0,0,0
20200509,MO,Missouri,1.018653177,177,9666,0,0,0,0
20200508,MO,Missouri,1.015844128,148,9489,0,0,0,0
20200507,MO,Missouri,1.026257965,239,9341,0,0,0,0
20200506,MO,Missouri,1.020861373,186,9102,0,0,0,0
20200505,MO,Missouri,1.018505826,162,8916,0,0,0,0
